"","id","cantonName","council","firstName","lastName","party","active","birthDate","gender","language","maritalStatus","militaryGrade","partyId","salutationLetter","workLanguage"
"2052",303,"BE","N","Käthi","Bangerter",NA,FALSE,"1937-07-13T00:00:00Z","f","de","verheiratet",NA,NA,"Frau","de"
"2053",3030,"SO","N","Willi","Ritschard","SP",FALSE,"1918-09-28T00:00:00Z","m",NA,NA,NA,12,NA,NA
"2054",3031,"SG","N","Jakob Ulrich","Ritter",NA,FALSE,"1810-01-10T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2055",3032,"SG","N","Ludwig","Rittmeyer",NA,FALSE,"1897-07-05T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2056",3033,"GE","N","M.-Eugène","Ritzchel",NA,FALSE,"1856-07-05T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2057",3034,"TI","S","Antonio Luigi","Riva",NA,FALSE,"1870-07-21T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2058",3035,"TI","N","Waldo","Riva",NA,FALSE,"1905-03-10T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2059",3036,"NE","S","J. Arnold","Robert",NA,FALSE,"1846-05-26T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2060",3037,"NE","S","Paul","Robert",NA,FALSE,"1863-10-11T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2061",3038,"NE","N","René","Robert",NA,FALSE,"1885-11-15T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2062",3039,"GE","N","John-Marc","Rochaix",NA,FALSE,"1879-03-02T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2063",304,"TG","N","J. Alexander","Baumann","SVP",FALSE,"1942-12-10T00:00:00Z","m","de","verheiratet","Oberstleutnant",13,"Herr","de"
"2064",3040,"VD","N","Pierre","Rochat",NA,FALSE,"1899-10-21T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2065",3041,"TG","N","Ernst","Rodel",NA,FALSE,"1901-06-21T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2066",3042,"FR","S","Alphons","Roggo",NA,FALSE,"1898-07-08T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2067",3043,"VD","S","Ch.-Auguste","Rogivue",NA,FALSE,"1812-04-06T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2068",3044,"VD","S","Jules-L.-E.","Roguin",NA,FALSE,"1823-09-17T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2069",3045,"BE","N","Walter","Rohner","CVP",FALSE,"1923-07-03T00:00:00Z","m","de",NA,NA,14,NA,"de"
"2070",3046,"SG","S","Willi","Rohner","FDP-Liberale",FALSE,"1907-01-19T00:00:00Z","m","de",NA,NA,15,NA,"de"
"2071",3047,"BE","N","Fr. Rudolf J.","Rohr",NA,FALSE,"1831-08-19T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2072",3048,"AG","N","Johann","Rohr",NA,FALSE,"1830-09-09T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2073",3049,"AG","N","Max Albert","Rohr",NA,FALSE,"1890-04-25T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2074",305,"NE","S","Didier","Berberat","SP",TRUE,"1956-12-01T00:00:00Z","m","fr","verheiratet","Gefreiter",12,"Herr Ständerat","fr"
"2075",3050,"SG","N","Christian","Rohrer",NA,FALSE,"1811-07-14T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2076",3051,"GR","N","Johann A.","Romedi",NA,FALSE,"1819-05-30T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2077",3052,"GR","S","Peter Conradin","Romedi",NA,FALSE,"1817-09-21T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2078",3053,"ZH","N","Melchior","Römer",NA,FALSE,"1831-06-16T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2079",3054,"BL","N","Ambrosius","Rosenmund",NA,FALSE,"1846-04-10T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2080",3055,"BE","S","Aimé-C.","Rossel",NA,FALSE,"1820-09-08T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2081",3056,"BE","N","Virgile","Rossel",NA,FALSE,"1858-03-19T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2082",3057,"GE","N","Charles","Rosselet",NA,FALSE,"1893-06-05T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2083",3058,"NE","N","Paul-René","Rosset",NA,FALSE,"1905-06-01T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2084",3059,"TI","S","Ermengildo","Rossi",NA,FALSE,"1827-11-27T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2085",306,"VD","N","Emmanuella","Blaser","SVP",FALSE,"1945-01-15T00:00:00Z","f","fr","verheiratet",NA,13,"Frau","fr"
"2086",3060,"TI","N","Riccardo","Rossi",NA,FALSE,"1901-10-14T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2087",3061,"GE","N","François Joseph","Rossiaud",NA,FALSE,"1880-06-25T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2088",3062,"AR","S","Arnold","Roth",NA,FALSE,"1836-01-24T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2089",3063,"TG","N","August","Roth",NA,FALSE,"1894-02-22T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2090",3064,"SO","N","Fridolin","Roth",NA,FALSE,"1839-03-06T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2091",3065,"BE","N","Hans","Roth",NA,FALSE,"1879-09-14T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2092",3066,"BE","N","Jakob Adolf","Roth",NA,FALSE,"1834-10-08T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2093",3067,"AR","S","Johannes","Roth",NA,FALSE,"1812-03-06T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2094",3068,"BS","N","Christian","Rothenberger",NA,FALSE,"1868-05-11T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2095",3069,"BE","N","Fr. Ferdinand","Rothpletz",NA,FALSE,"1872-12-07T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2096",307,"SG","N","Toni","Brunner","SVP",TRUE,"1974-08-23T00:00:00Z","m","de","ledig","Korporal",13,"Herr Nationalrat","de"
"2097",3070,"NE","N","J. Auguste","Rougemont",NA,FALSE,"1798-04-02T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2098",3071,"VD","N","Jules-H.","Roulet",NA,FALSE,"1849-01-09T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2099",3072,"VD","N","Louis-Samuel","Roulet",NA,FALSE,"1877-12-08T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2100",3073,"FR","S","Gustave-Laurent","Roulin",NA,FALSE,"1904-01-28T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2101",3074,"VD","N","Auguste-Emile","Roussy",NA,FALSE,"1870-04-12T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2102",3075,"VD","N","Ernest","Rubattel",NA,FALSE,"1865-04-12T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2103",3076,"VD","N","Lucien","Rubattel",NA,FALSE,"1892-08-31T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2104",3077,NA,NA,"Rodolphe","Rubattel","FDP-Liberale",FALSE,"1896-09-04T00:00:00Z","m","fr",NA,NA,15,NA,"fr"
"2105",3078,"BE","N","Christian","Rubi",NA,FALSE,"1897-02-14T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2106",3079,"BE","N","Fred","Rubi",NA,FALSE,"1926-10-12T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2107",308,"BE","N","Hansueli","von Allmen","SP",FALSE,"1946-03-06T00:00:00Z","m","de","geschieden",NA,12,"Herr","de"
"2108",3080,"VD","S","Marc-Emile","Ruchet","FDP-Liberale",FALSE,"1853-09-14T00:00:00Z","m","fr",NA,NA,15,NA,"fr"
"2109",3081,"VD","N","Louis-A.-J.","Ruchonnet","FDP-Liberale",FALSE,"1834-04-28T00:00:00Z","m","fr",NA,NA,15,NA,"fr"
"2110",3082,"BE","N","Eduard","Ruchti",NA,FALSE,"1834-08-10T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2111",3083,"BL","S","Emil","Rudin",NA,FALSE,"1886-08-09T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2112",3084,"ZH","N","Hans","Rüegg",NA,FALSE,"1902-06-26T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2113",3085,"ZH","N","Heinrich","Rüegg",NA,FALSE,"1801-12-20T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2114",3086,"BE","N","Paul","Rufener",NA,FALSE,"1892-05-18T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2115",3087,"FR","N","Laurent","Ruffieux",NA,FALSE,"1908-10-28T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2116",3088,"VD","N","Eugène","Ruffy","FDP-Liberale",FALSE,"1854-08-02T00:00:00Z","m","fr",NA,NA,15,NA,"fr"
"2117",3089,"VD","N","Victor-Ch.-F.","Ruffy","FDP-Liberale",FALSE,"1823-01-18T00:00:00Z","m","fr",NA,NA,15,NA,"fr"
"2118",309,"TI","N","Franco","Cavalli","SP",FALSE,"1942-07-03T00:00:00Z","m","it","verheiratet",NA,12,"Herr","de"
"2119",3090,"SH","N","Jakob","Ruh",NA,FALSE,"1875-03-28T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2120",3091,"SZ","N","Erhard","Ruoss",NA,FALSE,"1901-09-08T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2121",3092,"TI","N","Francesco","Rusca",NA,FALSE,"1875-10-04T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2122",3093,"TI","N","Giovan-Battista","Rusca",NA,FALSE,"1881-05-04T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2123",3094,"TI","N","Luigi","Rusca",NA,FALSE,"1810-07-23T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2124",3095,"AI","S","Carl","Rusch",NA,FALSE,"1883-08-17T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2125",3096,"AI","S","Johann Baptist E.","Rusch",NA,FALSE,"1844-09-07T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2126",3097,"TI","N","Filippo","Rusconi",NA,FALSE,"1844-11-17T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2127",3098,"SH","S","Eduard","Russenberger",NA,FALSE,"1834-05-31T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2128",3099,"NE","N","J. Fritz","Rüsser",NA,FALSE,"1828-03-13T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2129",31,"LU","S","Robert","Bühler",NA,FALSE,"1928-09-21T00:00:00Z","m","de",NA,NA,NA,"Herr","de"
"2130",310,"VD","N","Pierre","Chiffelle","SP",FALSE,"1957-03-23T00:00:00Z","m","fr","verheiratet",NA,12,"Herr","fr"
"2131",3100,"BE","N","Georg","Rutishauser",NA,FALSE,"1901-08-24T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2132",3101,"ZH","S","Johann Jakob","Rüttimann","Lib*",FALSE,"1813-03-17T00:00:00Z","m","de",NA,NA,1440,NA,"de"
"2133",3102,"GE","S","Jacques-S.","Rutty",NA,FALSE,"1849-03-17T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2134",3103,"ZH","N","Johannes K.","Ryf",NA,FALSE,"1844-09-20T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2135",3104,"ZH","N","Joh. Jakob","Ryffel",NA,FALSE,"1807-12-13T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2136",3105,"BL","N","Albert","Ryser",NA,FALSE,"1903-06-19T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2137",3106,"BE","N","J. Emile","Ryser",NA,FALSE,"1866-11-18T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2138",3107,"BE","N","Alfred","Ryter",NA,FALSE,"1882-02-02T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2139",3108,"BE","S","Christian","Sahli",NA,FALSE,"1825-03-06T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2140",3109,"SG","N","Carl Georg Jakob","Sailer",NA,FALSE,"1817-03-10T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2141",311,"VD","N","Yves","Christen","FDP-Liberale",FALSE,"1941-07-13T00:00:00Z","m","fr","verheiratet",NA,15,"Herr","fr"
"2142",3110,"BE","N","Friedrich","Salzmann",NA,FALSE,"1915-08-31T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2143",3111,"BE","N","Henri Auguste","Sandoz",NA,FALSE,"1878-04-18T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2144",3112,"ZH","N","Hans","Sappeur",NA,FALSE,"1897-12-25T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2145",3113,"FR","S","Emile","Savoy",NA,FALSE,"1877-05-06T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2146",3114,"BE","N","Robert B.","Savoye",NA,FALSE,"1851-10-08T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2147",3115,"SG","N","Arnold","Saxer",NA,FALSE,"1896-07-14T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2148",3116,"SG","N","Gustav Adolf","Saxer",NA,FALSE,"1831-11-02T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2149",3117,"SH","N","Franz Adolf","Schalch",NA,FALSE,"1814-02-06T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2150",3118,"BS","N","Alfred","Schaller",NA,FALSE,"1908-04-21T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2151",3119,"LU","N","Gustav","Schaller",NA,FALSE,"1866-11-28T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2152",312,"FR","N","Rose-Marie","Ducrot","CVP",FALSE,"1937-09-15T00:00:00Z","f","fr","verheiratet",NA,14,"Frau","fr"
"2153",3120,"ZH","N","Johann Jakob","Schäppi",NA,FALSE,"1819-12-11T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2154",3121,"BE","N","Johann Jakob","Schär",NA,FALSE,"1860-08-28T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2155",3122,"BE","N","Johannes","Schär",NA,FALSE,"1824-03-31T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2156",3123,"BS","N","Karl-Oskar","Schär",NA,FALSE,"1868-06-07T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2157",3124,"SG","N","Ruedi","Schatz",NA,FALSE,"1925-02-20T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2158",3125,"BL","S","Walter","Schaub",NA,FALSE,"1885-02-23T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2159",3126,"ZH","N","Eduard","Schäubli",NA,FALSE,"1866-03-02T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2160",3127,"AG","N","Udalrich Joseph","Schaufelbühl",NA,FALSE,"1789-10-18T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2161",3128,"BL","N","Rudolf","Scheibler",NA,FALSE,"1879-04-03T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2162",3129,"BE","N","Jakob","Scheidegger",NA,FALSE,"1845-10-24T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2163",313,"GE","N","John","Dupraz",NA,FALSE,"1945-07-08T00:00:00Z","m","fr","verheiratet",NA,NA,"Herr","fr"
"2164",3130,"BE","S","Karl","Schenk","FDP-Liberale",FALSE,"1823-12-01T00:00:00Z","m",NA,NA,NA,15,NA,NA
"2165",3131,"ZH","N","Hans","Schenkel",NA,FALSE,"1869-07-23T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2166",3132,"SH","S","Jak. Christoph","Schenkel",NA,FALSE,"1820-02-10T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2167",3133,"SO","S","Friedrich","Schenker",NA,FALSE,"1810-02-28T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2168",3134,"TG","S","Jak. Albert","Scherb",NA,FALSE,"1839-05-05T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2169",3135,"ZH","N","Johann Jakob","Scherer","Dem*",FALSE,"1825-11-14T00:00:00Z","m",NA,NA,NA,1404,NA,NA
"2170",3136,"BS","N","Victor","Scherer",NA,FALSE,"1881-10-03T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2171",3137,"BS","N","Victor Emil","Scherer",NA,FALSE,"1881-10-03T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2172",3138,"SH","N","Carl","Scherrer",NA,FALSE,"1909-01-05T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2173",3139,"SG","N","Eduard","Scherrer",NA,FALSE,"1862-05-20T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2174",314,"OW","N","Adalbert","Durrer","CVP",FALSE,"1950-11-17T00:00:00Z","m","de","verheiratet",NA,14,"Herr","de"
"2175",3140,"SG","S","Heinrich","Scherrer",NA,FALSE,"1847-12-12T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2176",3141,"BS","S","Paul","Scherrer",NA,FALSE,"1862-04-02T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2177",3142,"SG","N","Joseph Anton","Scherrer-Brisig",NA,FALSE,"1891-03-22T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2178",3143,"SG","N","Joseph Anton","Scherrer-Füllemann",NA,FALSE,"1847-11-18T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2179",3144,"BE","N","Jakob","Scherz",NA,FALSE,"1818-09-15T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2180",3145,"ZH","N","Friedrich Erhard","Scheuchzer",NA,FALSE,"1828-01-21T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2181",3146,"BE","S","Alfred","Scheurer",NA,FALSE,"1840-05-05T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2182",3147,"BE","N","Karl","Scheurer","FDP-Liberale",FALSE,"1872-09-27T00:00:00Z","m",NA,NA,NA,15,NA,NA
"2183",3148,"AG","N","Paul","Schib",NA,FALSE,"1901-03-15T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2184",3149,"AR","N","Johann Ulrich","Schiess",NA,FALSE,"1813-02-17T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2185",315,"SZ","N","Toni","Eberhard",NA,FALSE,"1949-08-25T00:00:00Z","m","rm","verheiratet",NA,NA,"Herr","de"
"2186",3150,"SO","N","Robert","Schild",NA,FALSE,"1890-11-13T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2187",3151,"SO","N","Urs","Schild",NA,FALSE,"1829-08-31T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2188",3152,"AG","N","K. Ferdinand","Schimpf",NA,FALSE,"1806-10-12T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2189",3153,"GL","N","Kaspar","Schindler",NA,FALSE,"1832-03-11T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2190",3154,"LU","N","Wilhelm","Schindler",NA,FALSE,"1829-05-14T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2191",3155,"AG","N","August","Schirmer",NA,FALSE,"1908-05-09T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2192",3156,"SG","N","L. August","Schirmer",NA,FALSE,"1881-09-25T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2193",3157,"ZH","N","Hans Ulrich","Schlaepfer",NA,FALSE,"1893-06-30T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2194",3158,"TG","N","Albert","Schläpfer",NA,FALSE,"1908-12-14T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2195",3159,"NE","N","Rémy","Schläppy","SP",FALSE,"1917-02-20T00:00:00Z","m",NA,NA,NA,12,NA,NA
"2196",316,"AG","S","Christine","Egerszegi-Obrist","FDP-Liberale",TRUE,"1948-05-29T00:00:00Z","f","de","verwitwet",NA,15,"Frau Ständerätin","de"
"2197",3160,"SG","N","Florian","Schlegel",NA,FALSE,"1935-06-11T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2198",3161,"BE","N","Johannes","Schlup",NA,FALSE,"1829-01-26T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2199",3162,"BE","N","Andreas","Schmid",NA,FALSE,"1824-01-08T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2200",3163,"TG","S","Anton","Schmid",NA,FALSE,"1878-02-19T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2201",3164,"AG","N","Arthur","Schmid",NA,FALSE,"1889-04-30T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2202",3165,"BE","N","Ernst","Schmid",NA,FALSE,"1899-06-01T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2203",3166,"ZH","N","Ernst","Schmid",NA,FALSE,"1908-09-06T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2204",3167,"UR","N","Franz","Schmid",NA,FALSE,"1841-09-30T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2205",3168,"AG","N","J. J. Friedrich","Schmid",NA,FALSE,"1812-12-19T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2206",3169,"SO","N","Jacques","Schmid",NA,FALSE,"1882-04-02T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2207",317,"AG","N","Melchior","Ehrler",NA,FALSE,"1948-09-25T00:00:00Z","m","de","verheiratet","Soldat",NA,"Herr","de"
"2208",3170,"LU","S","Jakob","Schmid",NA,FALSE,"1840-11-19T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2209",3171,"GR","N","Johann","Schmid",NA,FALSE,"1850-01-14T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2210",3172,"ZG","S","Josef Leonz jun.","Schmid",NA,FALSE,"1854-11-30T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2211",3173,"ZG","S","Josef Leonz sen.","Schmid",NA,FALSE,"1810-05-07T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2212",3174,"ZH","N","Robert","Schmid",NA,FALSE,"1867-02-08T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2213",3175,"BE","N","Rudolf","Schmid",NA,FALSE,"1822-09-21T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2214",3176,"LU","N","Theodor","Schmid",NA,FALSE,"1858-06-30T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2215",3177,"ZH","N","Werner","Schmid",NA,FALSE,"1898-11-06T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2216",3178,"SH","N","Paul","Schmid-Ammann",NA,FALSE,"1900-02-02T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2217",3179,"SG","N","Ernst","Schmidheiny",NA,FALSE,"1871-04-01T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2218",318,"NW","N","Edi","Engelberger","FDP-Liberale",FALSE,"1940-01-26T00:00:00Z","m","de","verheiratet","Oberst",15,"Herr","de"
"2219",3180,"SG","N","Jakob","Schmidheiny",NA,FALSE,"1875-06-21T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2220",3181,"SG","N","Max","Schmidheiny",NA,FALSE,"1908-04-03T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2221",3182,"ZH","N","Rudolf","Schmid-Käser",NA,FALSE,"1888-03-05T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2222",3183,"BE","N","Fritz","Schmidlin",NA,FALSE,"1898-06-29T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2223",3184,"ZH","N","Philipp","Schmid-Ruedin",NA,FALSE,"1889-05-08T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2224",3185,"AG","N","Walter","Schmidt",NA,FALSE,"1912-03-20T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2225",3186,"GE","N","Henri","Schmitt",NA,FALSE,"1926-05-23T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2226",3187,"SG","S","Johann","Schmuki",NA,FALSE,"1890-05-13T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2227",3188,"BE","N","Rudolf","Schmutz",NA,FALSE,"1876-11-19T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2228",3189,"BE","N","Friedrich Oskar","Schneeberger",NA,FALSE,"1868-08-05T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2229",319,"ZH","N","Hans","Fehr","SVP",TRUE,"1947-01-14T00:00:00Z","m","de","verheiratet","Oberstleutnant",13,"Herr Nationalrat","de"
"2230",3190,"BS","N","Arnold","Schneider",NA,FALSE,"1920-02-12T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2231",3191,"BE","N","Erwin","Schneider",NA,FALSE,"1910-10-30T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2232",3192,"AG","N","Fridolin","Schneider",NA,FALSE,"1823-09-26T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2233",3193,"BS","N","Friedrich","Schneider",NA,FALSE,"1886-09-23T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2234",3194,"BE","N","Gottlieb","Schneider",NA,FALSE,"1828-08-25T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2235",3195,"BL","S","Gustav Joh.","Schneider",NA,FALSE,"1868-06-04T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2236",3196,"BE","N","Johann Rudolf","Schneider",NA,FALSE,"1804-10-23T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2237",3197,"BE","N","Johannes","Schneider",NA,FALSE,"1792-04-13T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2238",3198,"ZH","N","Ludwig","Schneller",NA,FALSE,"1879-02-17T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2239",3199,"LU","N","Anton","Schnyder",NA,FALSE,"1804-05-04T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2240",32,"GR","N","Simeon","Bühler",NA,FALSE,"1942-03-10T00:00:00Z","m",NA,NA,NA,NA,"Herr","de"
"2241",320,"VS","N","Jean-Jérôme","Filliez",NA,FALSE,"1945-05-17T00:00:00Z","m","fr","verheiratet","Korporal",NA,"Herr","fr"
"2242",3200,"BE","N","Jules","Schnyder",NA,FALSE,"1843-04-21T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2243",3201,"LU","S","Jules","Schnyder",NA,FALSE,"1830-02-09T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2244",3202,"VS","N","Oskar","Schnyder",NA,FALSE,"1896-11-21T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2245",3203,"SG","S","Josef","Schöbi",NA,FALSE,"1873-03-19T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2246",3204,"LU","N","Joseph Anton","Schobinger","CVP",FALSE,"1849-01-30T00:00:00Z","m",NA,NA,NA,14,NA,NA
"2247",3205,"SH","S","Heinrich Gustav","Schoch","Soznahe*",FALSE,"1841-01-01T00:00:00Z","m",NA,NA,NA,1462,NA,NA
"2248",3206,"SH","S","Kurt","Schoch","FDP-Liberale",FALSE,"1904-02-17T00:00:00Z","m",NA,NA,NA,15,NA,NA
"2249",3207,"SG","N","Laurenz","Schönenberger",NA,FALSE,"1832-04-18T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2250",3208,"SO","S","Robert","Schöpfer",NA,FALSE,"1869-09-27T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2251",3209,"VD","N","Sidney","Schopfer",NA,FALSE,"1862-04-14T00:00:00Z","m",NA,NA,NA,NA,NA,NA
